mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.08512584368387859,0.008089113021083066,0.001674652099609375,0.0002527696489741434,0.0001,5000,,saga,"{'C': 0.0001, 'max_iter': 5000, 'penalty': None, 'solver': 'saga'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.0015129248301188152,9.11079997039326e-05,0.0,0.0,0.00026366508987303583,100,l1,lbfgs,"{'C': 0.00026366508987303583, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,1041
0.0014354387919108074,0.00014945901884890728,0.0,0.0,0.00026366508987303583,100,l1,newton-cholesky,"{'C': 0.00026366508987303583, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cholesky'}",,,,,,1041
0.0014014244079589844,8.577172585300761e-05,0.0,0.0,0.00026366508987303583,100,l1,newton-cg,"{'C': 0.00026366508987303583, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,1041
0.009377400080362955,0.0007187521125508722,0.0017172495524088542,2.9677340913569354e-05,0.00026366508987303583,100,l1,liblinear,"{'C': 0.00026366508987303583, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.0014832019805908203,0.00046554681610736393,0.0,0.0,0.00026366508987303583,100,l1,sag,"{'C': 0.00026366508987303583, 'max_iter': 100, 'penalty': 'l1', 'solver': 'sag'}",,,,,,1041
0.007892767588297525,0.00016139210126914973,0.0015645027160644531,7.524086434111563e-05,0.00026366508987303583,100,l1,saga,"{'C': 0.00026366508987303583, 'max_iter': 100, 'penalty': 'l1', 'solver': 'saga'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.011016368865966797,0.0011508364463285927,0.0017838478088378906,0.00028965204873588864,0.00026366508987303583,100,l2,lbfgs,"{'C': 0.00026366508987303583, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.012481689453125,0.0006403932206882736,0.001893917719523112,0.00021302512885615628,0.00026366508987303583,100,l2,newton-cholesky,"{'C': 0.00026366508987303583, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cholesky'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.025313138961791992,0.0006576461205637919,0.001789093017578125,0.0001022725853459867,0.00026366508987303583,100,l2,newton-cg,"{'C': 0.00026366508987303583, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.012793779373168945,0.0004089888484133581,0.001784960428873698,0.000236844935945274,0.00026366508987303583,100,l2,liblinear,"{'C': 0.00026366508987303583, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.7810625535561269,0.7749678525503644,0.7745392198885555,0.7768565419983489,0.0029792427905776893,1033
